2026-02-22 10:25:44.359620 | -690
2026-02-22 10:25:44.359760 | -673
2026-02-22 10:25:44.359913 | -686
2026-02-22 10:25:44.375234 | -673
2026-02-22 10:25:44.375527 | -678
2026-02-22 10:25:44.375731 | -687
2026-02-22 10:25:44.375927 | -668
2026-02-22 10:25:44.376144 | -681
2026-02-22 10:25:44.391249 | -690
2026-02-22 10:25:44.391531 | -683
2026-02-22 10:25:44.391736 | -688
2026-02-22 10:25:44.391960 | -685
2026-02-22 10:25:44.392163 | -686
2026-02-22 10:25:44.407325 | -681
2026-02-22 10:25:44.407648 | -672
2026-02-22 10:25:44.407847 | -673
2026-02-22 10:25:44.408080 | -674
2026-02-22 10:25:44.408281 | -665
2026-02-22 10:25:44.423237 | -662
2026-02-22 10:25:44.423540 | -667
2026-02-22 10:25:44.423736 | -670
2026-02-22 10:25:44.423962 | -667
2026-02-22 10:25:44.424178 | -676
2026-02-22 10:25:44.439354 | -683
2026-02-22 10:25:44.439724 | -700
2026-02-22 10:25:44.439964 | -695
2026-02-22 10:25:44.440181 | -680
2026-02-22 10:25:44.440374 | -673
2026-02-22 10:25:44.440586 | -670
2026-02-22 10:25:44.455633 | -673
2026-02-22 10:25:44.456186 | -678
2026-02-22 10:25:44.456408 | -685
2026-02-22 10:25:44.456614 | -694
2026-02-22 10:25:44.456834 | -699
2026-02-22 10:25:44.471317 | -692
2026-02-22 10:25:44.471783 | -687
2026-02-22 10:25:44.472024 | -680
2026-02-22 10:25:44.472230 | -677
2026-02-22 10:25:44.472408 | -688
2026-02-22 10:25:44.487284 | -669
2026-02-22 10:25:44.487679 | -672
2026-02-22 10:25:44.487823 | -673
2026-02-22 10:25:44.487978 | -684
2026-02-22 10:25:44.488144 | -677
2026-02-22 10:25:44.503257 | -682
2026-02-22 10:25:44.503616 | -685
2026-02-22 10:25:44.503760 | -676
2026-02-22 10:25:44.503974 | -671
2026-02-22 10:25:44.504143 | -682
2026-02-22 10:25:44.519247 | -681
2026-02-22 10:25:44.519636 | -680
2026-02-22 10:25:44.519823 | -667
2026-02-22 10:25:44.520032 | -680
2026-02-22 10:25:44.520247 | -687
2026-02-22 10:25:44.535093 | -676
2026-02-22 10:25:44.535379 | -691
2026-02-22 10:25:44.535580 | -702
2026-02-22 10:25:44.535791 | -689
2026-02-22 10:25:44.536015 | -668
2026-02-22 10:25:44.551034 | -671
2026-02-22 10:25:44.551329 | -688
2026-02-22 10:25:44.551530 | -683
2026-02-22 10:25:44.551722 | -692
2026-02-22 10:25:44.551957 | -683
2026-02-22 10:25:44.567065 | -674
2026-02-22 10:25:44.567296 | -681
2026-02-22 10:25:44.567425 | -684
2026-02-22 10:25:44.567606 | -671
2026-02-22 10:25:44.567807 | -666
2026-02-22 10:25:44.583017 | -681
2026-02-22 10:25:44.583255 | -684
2026-02-22 10:25:44.583397 | -669
2026-02-22 10:25:44.583536 | -680
2026-02-22 10:25:44.583676 | -685
2026-02-22 10:25:44.598996 | -682
2026-02-22 10:25:44.599223 | -681
2026-02-22 10:25:44.599350 | -674
2026-02-22 10:25:44.599474 | -677
2026-02-22 10:25:44.599596 | -684
2026-02-22 10:25:44.614952 | -691
2026-02-22 10:25:44.615202 | -686
2026-02-22 10:25:44.615397 | -677
